"","GID_2","NAME_2","age_group","antigen","weighted.sero","weighted.sero.UC","weighted.sero.LC","weighted.risk","weighted.risk.UC","weighted.risk.LC","pop_risk_adm2","pop_risk_UC_adm2","pop_risk_LC_adm2","total_pop"
"12837","NGA.27.16_1","Mashegu","40_45","dip",0.99754925735571,0.998417076523612,0.996205176548511,NA,NA,NA,15.3689615275661,9.92674202914064,23.7978866388634,6271.14461135864
"12838","NGA.27.17_1","Mokwa","15_20","tet",0.782071610708418,0.811213689261065,0.749850092317819,0.0149249740866942,0.0129317856921364,0.0171271661509057,311.465686539469,269.87031839294,357.422701887514,20868.7589492798
"12839","NGA.27.17_1","Mokwa","20_25","tet",0.817074127168222,0.843406941174062,0.787455907920798,0.0301157528746729,0.0257822825403649,0.0349876484645121,521.27639514414,446.267950104338,605.604493503778,17309.0939254761
"12840","NGA.27.17_1","Mokwa","25_30","tet",0.847686210986923,0.871420597491604,0.820494686885788,0.0271038421479888,0.0228793634875159,0.0319420270928037,419.895501965993,354.449445351635,494.849159270925,15492.1025466919
"12841","NGA.27.17_1","Mokwa","30_35","tet",0.874032047393873,0.89533261477586,0.84914309504828,0.0192025056635566,0.015952698076544,0.0229991146176908,241.711364895095,200.804441534877,289.501145476611,12587.4908790588
"12842","NGA.27.17_1","Mokwa","35_40","tet",0.896379196396846,0.915390020634563,0.873696686379495,0.0113717444126769,0.00928161095035857,0.0138655887998357,114.278207156573,93.2738039512537,139.339627388133,10049.3119621277
"12843","NGA.27.17_1","Mokwa","40_45","tet",0.915066095597013,0.931942284055522,0.894484002485337,0.00457818280851779,0.00366584877638352,0.00569116817636196,37.4105649861757,29.9554385690397,46.5053113460042,8171.48780441284
"12844","NGA.27.17_1","Mokwa","15_20","rub",0.950480643187965,0.959538331051612,0.93951737768115,0.00490929286599272,0.00400980360142715,0.00599842037243148,102.450849431821,83.6796247921372,125.179588828722,20868.7589492798
"12845","NGA.27.17_1","Mokwa","20_25","rub",0.985685963335947,0.988797336436217,0.981720575236833,0.00342457282461067,0.00267950081965927,0.00437439167844191,59.2762526758189,46.3797313608724,75.716756428972,17309.0939254761
"12846","NGA.27.17_1","Mokwa","25_30","rub",0.99597872616893,0.996992610499252,0.994621937000425,0.00107197573726967,0.000801466175809499,0.00143407585953339,16.6071580493475,12.4163961833457,22.2168502756266,15492.1025466919
"12847","NGA.27.17_1","Mokwa","30_35","rub",0.99887893755511,0.999200900796524,0.998426210443693,0.000256014219762295,0.000182420022355971,0.000359535781286336,3.22257665616725,2.29621036756349,4.52565336763705,12587.4908790588
"12848","NGA.27.17_1","Mokwa","35_40","rub",0.999688065045559,0.999788513063141,0.999539437195457,5.09857055217917e-05,3.4532096846531e-05,7.53553336211838e-05,0.512371260397661,0.347023813917195,0.757269255569485,10049.3119621277
"12849","NGA.27.17_1","Mokwa","40_45","rub",0.999913299916254,0.999944183483819,0.999865142939427,6.90178796421827e-06,4.43461505311781e-06,1.07560875393129e-05,0.056397876178253,0.0362374028238178,0.0878932381506927,8171.48780441284
